4062,337966.0343,3063381.524
4063,337998.9239,3063434.634
4064,338029.3336,3063477.3
4065,338093.0757,3063560.691
4066,338113.8937,3063587.926
4067,338198.9522,3063692.142
4068,338259.6835,3063771.072
4069,338306.3044,3063844.952
4070,338367.7896,3063936.676
4071,338413.8475,3064012.308
4072,338418.8059,3064033.194
4073,338404.3466,3064089.842
4074,338399.1698,3064140.546
4075,338408.9349,3064214.914
4076,338443.3356,3064249.959
4077,338449.8863,3064258.602
4078,338516.9942,3064465.484
4079,338526.0238,3064484.57
4080,338549.6699,3064502.88
4081,338568.9351,3064499.714
4082,338375.2367,3063880.702
4083,338413.8077,3063877.279
4084,338473.6784,3063891.616
4085,338530.5544,3063900.755
4086,338591.1256,3063923.813
4087,338622.8852,3063936.196
4088,338678.9693,3063973.865
4089,338722.9903,3063984.339
4090,338769.9439,3063995.357
4091,338817.5596,3064012.186
4092,338868.1849,3064035.377
4093,338891.6307,3064038.558
4094,338937.3137,3064042.027
4095,338962.4989,3064044.021
4096,338972.5516,3064052.036
4097,338978.1866,3064079.898
4098,338975.6317,3064107.869
4099,338972.5005,3064180.661
4100,338984.1702,3064222.411
4101,338993.1276,3064262.788
4102,338995.3704,3064272.897
4103,338992.7924,3064272.779
4104,338936.2416,3064270.189
4105,338874.7882,3064268.675
4106,338821.5635,3064270.4
4107,338813.9661,3064270.646
4108,338757.8238,3064272.555
4109,338650.7654,3064273.393
4110,338977.8345,3064272.094
4111,338974.504,3064287.724
4112,338975.4437,3064314.483
4113,338975.7983,3064341.251
4114,338971.3344,3064357.606
4115,338942.4791,3064387.67
4116,338397.7189,3063855.376
4117,338420.8093,3063831.788
4118,338445.1163,3063811.676
4119,338461.4032,3063797.885
4120,338465.367,3063794.529
4121,338489.0737,3063773.26
4122,338501.2737,3063766.696
4123,338526.7664,3063747.732
4124,338574.2806,3063712.762
4125,338642.0695,3063662.389
4126,338672.7659,3063638.7
4127,338676.7528,3063630.499
4128,338674.1348,3063609.58
4129,338673.8027,3063584.557
